CODGEO;LIBGEO;REG;DEP;P14_POP;P09_POP;SUPERF;NAIS0914;DECE0914;P14_MEN;NAISD16;DECESD16;P14_LOG;P14_RP;P14_RSECOCC;P14_LOGVAC;P14_RP_PROP;NBMENFISC14;PIMP14;MED14;TP6014;P14_EMPLT;P14_EMPLT_SAL;P09_EMPLT;P14_POP1564;P14_CHOM1564;P14_ACT1564;ETTOT15;ETAZ15;ETBE15;ETFZ15;ETGU15;ETGZ15;ETOQ15;ETTEF115;ETTEFP1015;Geo Shape;geo_point_2d
77492;Verdelot;11;77;696.0;732.0;25.6;40.0;28.0;295.699421965;9.0;2.0;440.489083284;295.699421965;109.570554512;35.2191068073;235.352601156;281.0;;21499.4444444;;229.635654864;174.288261983;177.119894;452.601156069;44.2543352601;352.023121387;78.0;24.0;6.0;8.0;35.0;12.0;5.0;12.0;3.0;"{""type"": ""Polygon"", ""coordinates"": [[[3.3975481712, 48.8397624127], [3.3972422388, 48.8394864305], [3.3965563467, 48.8392314932], [3.3919850027, 48.837375919], [3.3916082379, 48.8376397625], [3.3885102605, 48.8393028634], [3.3855541725, 48.8399131903], [3.3781054619, 48.8398973949], [3.3728348167, 48.839808715], [3.3685703678, 48.8390457958], [3.3628746493, 48.8381602672], [3.3563120874, 48.838189888], [3.3549394043, 48.8382830041], [3.3555190008, 48.8393649928], [3.3557489079, 48.8407115258], [3.3554778668, 48.8449203487], [3.354417813, 48.8485334363], [3.3536980755, 48.8545215335], [3.358025364, 48.8575340125], [3.3616500913, 48.8609747344], [3.3595109935, 48.8650461287], [3.3592310163, 48.8653635311], [3.356703778, 48.8697435895], [3.3546795734, 48.8723774126], [3.3501871067, 48.8745552933], [3.3423762468, 48.8824180862], [3.3401193182, 48.8844731413], [3.335702208, 48.8886538844], [3.3331764751, 48.8916232383], [3.3264720348, 48.8992470584], [3.3262030973, 48.8994285492], [3.3265094002, 48.8997676475], [3.328514947, 48.9026452943], [3.3295103009, 48.9040841229], [3.330304252, 48.9070972513], [3.330215247, 48.9074751973], [3.3301800678, 48.9077360876], [3.3302940035, 48.908707003], [3.3314779692, 48.9093161463], [3.3343003126, 48.9107489583], [3.3441215555, 48.9154243997], [3.3535717936, 48.9152431055], [3.3543705241, 48.9155222208], [3.3595857557, 48.9179401357], [3.3601237752, 48.9181957138], [3.3605359054, 48.9183995101], [3.3663458596, 48.9228342123], [3.3674013588, 48.9273696189], [3.3672381757, 48.9276461958], [3.3670596608, 48.9280711992], [3.3671517137, 48.92835149], [3.3674776857, 48.9283217142], [3.3674729619, 48.9280393573], [3.3722055688, 48.921684863], [3.373728566, 48.9146684318], [3.3755045418, 48.9072239794], [3.3710309999, 48.9033619751], [3.3698385838, 48.8979618005], [3.3695830388, 48.8967413433], [3.3690076856, 48.8938878427], [3.3713433819, 48.8920793224], [3.3765479466, 48.8905972063], [3.3828118491, 48.8887436632], [3.3821866207, 48.8856844211], [3.3814304932, 48.8813125908], [3.3804785923, 48.8747605206], [3.3804552291, 48.8741751396], [3.3810762852, 48.8727837183], [3.3826852946, 48.8717092951], [3.3897420596, 48.8712080882], [3.3933263831, 48.8732270271], [3.3966643668, 48.8756243855], [3.4007545324, 48.8759740866], [3.4028936462, 48.8759642084], [3.4055079256, 48.8758690468], [3.4058488876, 48.8758831798], [3.4058396572, 48.875398479], [3.4057596563, 48.8738798019], [3.4055836073, 48.8722814087], [3.4049003613, 48.8708493055], [3.399367136, 48.8668002592], [3.3988966472, 48.866418716], [3.3986167581, 48.8667173249], [3.3965915117, 48.8669515817], [3.3959894979, 48.8664805306], [3.3947655425, 48.8629043587], [3.3942129351, 48.8604878873], [3.3939971174, 48.8586242875], [3.3935522066, 48.851509327], [3.3934844288, 48.8465038334], [3.3938834279, 48.8410614987], [3.3962350535, 48.8401597835], [3.3968845665, 48.8399300959], [3.3971958644, 48.8398373294], [3.3975481712, 48.8397624127]]]}";48.8790707931, 3.36513358349
77468;Torcy;11;77;23609.0;22225.0;6.0;2177.0;452.0;8607.67313593;394.0;104.0;9173.98136289;8607.67313593;215.362326358;350.945900595;4246.47124695;8315.0;61.9202114876;19536.25;18.2640888523;7607.52216593;6912.03209554;8346.906789;16128.4567599;1735.13903046;12408.2814332;1709.0;1.0;72.0;140.0;1264.0;310.0;232.0;340.0;149.0;"{""type"": ""Polygon"", ""coordinates"": [[[2.6608499854, 48.8740402886], [2.6611239268, 48.8742640946], [2.6615328472, 48.8744873822], [2.6620115936, 48.8746658999], [2.6622796815, 48.8739013396], [2.6646812573, 48.865954521], [2.6643089182, 48.8594279816], [2.6632712337, 48.8519075682], [2.6630372264, 48.8507935347], [2.6623340941, 48.8501557233], [2.6623331111, 48.8498868195], [2.6610635945, 48.8468704549], [2.6586453064, 48.8422319835], [2.6580807522, 48.8404343859], [2.6580264737, 48.8399854588], [2.6582468626, 48.8387890628], [2.658313732, 48.8385644179], [2.6583118915, 48.838429511], [2.6604025317, 48.8351879291], [2.6616857711, 48.8335214779], [2.6621605302, 48.8332062494], [2.6623641013, 48.8331150907], [2.6626365589, 48.8331149602], [2.6630446727, 48.8332033474], [2.6641378571, 48.8337397352], [2.6644100342, 48.8337836679], [2.6654916223, 48.8325222145], [2.6656262759, 48.8323427213], [2.6612023447, 48.8324444891], [2.660113873, 48.8324476964], [2.658534682, 48.8324971592], [2.6584670483, 48.8326318684], [2.6550170807, 48.8362364445], [2.6540692386, 48.8370026476], [2.6453770274, 48.8428373158], [2.6378467185, 48.8453221179], [2.6377122421, 48.845457511], [2.6377134043, 48.8456823493], [2.6370404114, 48.8470320155], [2.6356140123, 48.8475744772], [2.6324267075, 48.8498976076], [2.6295791096, 48.8521281704], [2.6291060785, 48.8527229636], [2.628973578, 48.8535319531], [2.6289842654, 48.8552847855], [2.6293357765, 48.8572158394], [2.6307655019, 48.8572121655], [2.6355334818, 48.8573356013], [2.6359420535, 48.8573791135], [2.637443613, 48.8578252431], [2.6384675416, 48.8583616431], [2.6439381562, 48.8619879447], [2.6490170961, 48.8661991922], [2.658044631, 48.8721059729], [2.6594788273, 48.872731489], [2.6602316136, 48.8733226801], [2.6607799708, 48.873905193], [2.6608499854, 48.8740402886]]]}";48.8539678711, 2.65081586824
77494;Vernou-la-Celle-sur-Seine;11;77;2689.0;2671.0;22.42;156.0;65.0;954.999999934;21.0;17.0;1066.09433956;954.999999934;53.5633423181;57.5309973046;837.868166923;981.0;76.6564729867;23870.0;;482.616789513;396.874551769;542.938659;1830.33065596;114.764149183;1388.64435887;166.0;13.0;12.0;26.0;97.0;19.0;18.0;34.0;9.0;"{""type"": ""Polygon"", ""coordinates"": [[[2.8844241119, 48.433384374], [2.8848207456, 48.4325283028], [2.8888253077, 48.4279250594], [2.8898266308, 48.4267960415], [2.8929879604, 48.4256581865], [2.8937640764, 48.4255419302], [2.8951538739, 48.4260973474], [2.8952890475, 48.4260965671], [2.8956899649, 48.4256893815], [2.8958882053, 48.4252397334], [2.8958825162, 48.4246999415], [2.8919977741, 48.4168074574], [2.8858323634, 48.4111851532], [2.8822808532, 48.4040312082], [2.8790308303, 48.3966138235], [2.8791214807, 48.3936162306], [2.8794902069, 48.390107902], [2.8777919382, 48.38908234], [2.8738784921, 48.3869406245], [2.870128583, 48.3854314251], [2.8586728829, 48.3816396918], [2.847215437, 48.37948155], [2.8461834636, 48.3790789595], [2.8446959796, 48.3811012916], [2.842353406, 48.3831350635], [2.839070552, 48.3856209486], [2.838802699, 48.3857573349], [2.8376629111, 48.3865708828], [2.8350424679, 48.3878861842], [2.826036031, 48.3918795414], [2.8246916263, 48.3923795763], [2.8226018085, 48.3927930143], [2.8202411987, 48.3929819878], [2.8172710576, 48.3928595909], [2.8147703212, 48.3925552211], [2.8131468112, 48.3921118359], [2.8121972418, 48.3917117821], [2.8118598494, 48.3916230796], [2.8104353364, 48.3925753594], [2.8102498413, 48.3956888125], [2.8137941172, 48.4008162232], [2.8136610825, 48.4051874697], [2.8130817037, 48.4089093461], [2.8208342592, 48.4127988284], [2.8318643482, 48.4182533765], [2.832119889, 48.4199135929], [2.8321211831, 48.4199315877], [2.8324356904, 48.4247226572], [2.8364320291, 48.4244808317], [2.844249157, 48.4257274649], [2.849503066, 48.4281560883], [2.8511228939, 48.428014189], [2.8687297929, 48.4258146545], [2.8704364268, 48.4276949872], [2.876853493, 48.4310484899], [2.882795398, 48.4326279789], [2.8844241119, 48.433384374]]]}";48.4064547603, 2.85394457614
77486;Vaudoy-en-Brie;11;77;884.0;826.0;26.98;53.0;14.0;314.44295302;11.0;1.0;348.729395426;314.44295302;10.9716615698;23.3147808359;254.125279642;310.0;;23503.5;;111.495301444;70.7472424214;98.579178;599.22147651;55.3736017897;478.586129754;81.0;15.0;2.0;15.0;44.0;8.0;5.0;16.0;1.0;"{""type"": ""Polygon"", ""coordinates"": [[[3.0508755639, 48.6629885317], [3.0496621733, 48.6635350231], [3.0492591896, 48.663852704], [3.042525198, 48.6701039111], [3.0455835206, 48.6779515053], [3.0487019355, 48.6866165496], [3.0501328107, 48.6870575888], [3.051900297, 48.6871809574], [3.0563834964, 48.6874145791], [3.0600856982, 48.6900895437], [3.0611506147, 48.6934178699], [3.0615065369, 48.6945393], [3.061577504, 48.6948081985], [3.0611226769, 48.696249348], [3.0575383538, 48.7060694571], [3.0573389826, 48.7064302285], [3.0570716105, 48.7067460599], [3.0568706297, 48.7068819712], [3.0565323915, 48.7070188467], [3.0553122219, 48.7072065019], [3.0553210414, 48.7078352055], [3.0602081347, 48.7173659492], [3.0619975395, 48.7190397726], [3.0621483449, 48.7201181102], [3.0620542353, 48.7221409733], [3.0618889744, 48.7249283817], [3.0619246908, 48.7275348949], [3.0620030362, 48.7282534933], [3.062341505, 48.728206547], [3.0738122168, 48.727461578], [3.0848464086, 48.728516463], [3.0849961325, 48.7294589512], [3.085267971, 48.7294128868], [3.0894119651, 48.7294314406], [3.0987680609, 48.7327870004], [3.1078875052, 48.7328996286], [3.1077341736, 48.7317314203], [3.1072052073, 48.72440969], [3.1069461702, 48.7207258665], [3.1067659127, 48.7176616687], [3.1080977581, 48.7136076242], [3.1162028257, 48.7095156658], [3.124447079, 48.7056262699], [3.1263402282, 48.7051187941], [3.1262691312, 48.7049398805], [3.1202879513, 48.6999901279], [3.1158067723, 48.6963796865], [3.1111243103, 48.6942974197], [3.1075418061, 48.6931071336], [3.104804722, 48.687956608], [3.1041987657, 48.6790606037], [3.1037335879, 48.6705151997], [3.1036066698, 48.6674598152], [3.1021205149, 48.6678739541], [3.1006313609, 48.6681531564], [3.0958256661, 48.6689927227], [3.0816190119, 48.6720587855], [3.0775119274, 48.6718825327], [3.0729176731, 48.6690341203], [3.0677791637, 48.6660095389], [3.0626938966, 48.6638607867], [3.057461393, 48.6632634759], [3.051011347, 48.6629875742], [3.0508755639, 48.6629885317]]]}";48.6973808103, 3.08210372742
77465;Thoury-Férottes;11;77;685.0;644.0;16.49;46.0;26.0;272.17872969;7.0;6.0;321.695781395;272.17872969;16.8357975798;32.6812541254;231.70605613;266.0;;22629.6969697;;74.5278004039;50.2868702498;60.416602;460.376661743;32.3781388479;371.336779911;55.0;6.0;5.0;7.0;29.0;9.0;8.0;11.0;0.0;"{""type"": ""Polygon"", ""coordinates"": [[[2.9290627279, 48.271159771], [2.9270639077, 48.2722148577], [2.9260577401, 48.2727342861], [2.9247511681, 48.2731311497], [2.9236509771, 48.2733994686], [2.9220376574, 48.2733984162], [2.9211584137, 48.2737163433], [2.9199942057, 48.274405666], [2.9184935567, 48.2747384468], [2.9175992854, 48.2751571081], [2.9174946027, 48.2757310719], [2.9146279996, 48.2797050008], [2.912443676, 48.2825123943], [2.9108581547, 48.2834451398], [2.9085266591, 48.2838473429], [2.9067093515, 48.2839080058], [2.9053558386, 48.2846852046], [2.905120492, 48.285866372], [2.9060677603, 48.2868820315], [2.9097703564, 48.2928429577], [2.9128518292, 48.2973691171], [2.9196976918, 48.302711148], [2.9218427377, 48.3048683267], [2.9256618566, 48.3097472876], [2.9316818127, 48.3124374815], [2.9384178155, 48.3146742803], [2.9402490986, 48.3150872898], [2.9446676319, 48.3167197257], [2.9438972247, 48.3181535112], [2.9450621603, 48.3186866894], [2.9466836372, 48.3226605694], [2.9460394129, 48.3273135857], [2.9458431789, 48.3278992073], [2.9452021039, 48.3306898088], [2.9450404233, 48.3317603857], [2.9476133203, 48.3319747824], [2.9480213593, 48.3300513874], [2.952569622, 48.3286326566], [2.9560963836, 48.3271252038], [2.9612948981, 48.3232780522], [2.9654382413, 48.3166259436], [2.9686210698, 48.3131017346], [2.9703082872, 48.3133774838], [2.9711461094, 48.3130106056], [2.9711422596, 48.3126516166], [2.9720471716, 48.3103701432], [2.9725442733, 48.3089082121], [2.972551624, 48.3077430734], [2.9724311128, 48.3060803568], [2.9719437102, 48.3020368775], [2.9697152884, 48.2984590112], [2.9616486277, 48.2969721185], [2.9581058822, 48.2958822439], [2.9544725897, 48.2936414706], [2.9497858761, 48.2893433474], [2.9449690184, 48.2838906005], [2.9450075609, 48.2792515594], [2.9450747008, 48.27561843], [2.9458487389, 48.2726379326], [2.9461095979, 48.2719173553], [2.9464415156, 48.2715558081], [2.9465064818, 48.2712859135], [2.9354028685, 48.271981273], [2.9291974433, 48.2712039393], [2.9290627279, 48.271159771]]]}";48.2982902577, 2.94001764362
77456;Soisy-Bouy;11;77;818.0;797.0;11.34;31.0;29.0;316.0;4.0;6.0;355.0;316.0;16.0;23.0;287.0;309.0;;21656.0;;48.3285420443;31.3285416444;68.011546;530.0;39.0;382.0;40.0;8.0;2.0;7.0;21.0;7.0;2.0;7.0;0.0;"{""type"": ""Polygon"", ""coordinates"": [[[3.2646716684, 48.513694341], [3.2650391756, 48.5138086691], [3.2654086709, 48.5140480342], [3.2662121354, 48.5146894416], [3.2703100464, 48.5179744734], [3.271215602, 48.518695676], [3.2727363421, 48.5181884292], [3.2755963369, 48.5192451402], [3.2772998084, 48.5202658034], [3.2794760857, 48.5215651009], [3.2802320889, 48.5218871704], [3.2809133609, 48.5221608343], [3.2840733445, 48.5232769015], [3.2889195494, 48.523661037], [3.3006066837, 48.5236644414], [3.3050434734, 48.5216182835], [3.3092643664, 48.5190714491], [3.311094068, 48.5159217209], [3.3132208403, 48.5135817036], [3.3252346777, 48.5098584122], [3.3257027826, 48.5095854533], [3.3263891212, 48.5093550737], [3.327507651, 48.5091747766], [3.3311460947, 48.5090540435], [3.3328779982, 48.5091022808], [3.3339771293, 48.5092818143], [3.3351202232, 48.5095601689], [3.3362779577, 48.5100084941], [3.3370847276, 48.5104065271], [3.3375846231, 48.5110851999], [3.3377341748, 48.5118125447], [3.3385919623, 48.5121375551], [3.3394835284, 48.5120315587], [3.340036559, 48.5119184283], [3.3385827609, 48.5067256285], [3.3386323468, 48.5064376168], [3.3384114221, 48.5055584416], [3.3383659039, 48.5045879068], [3.3383584846, 48.5034373433], [3.3384142183, 48.5028434501], [3.3400396274, 48.499440124], [3.3256368515, 48.4961267592], [3.3190405297, 48.4949229964], [3.316094535, 48.4943452299], [3.3118837929, 48.4934270689], [3.3107695424, 48.493139417], [3.3035260493, 48.4990253428], [3.2943745213, 48.5019585674], [3.2904225038, 48.5018468473], [3.2859718431, 48.501145162], [3.2831361335, 48.5006823637], [3.2851885812, 48.4967552059], [3.283523236, 48.4959144673], [3.2795562332, 48.4956944701], [3.2785425175, 48.4987680828], [3.2763503719, 48.5017256791], [3.2729068205, 48.5028050564], [3.2718799593, 48.5029207594], [3.2703590463, 48.5033101558], [3.2661969326, 48.5047553049], [3.264698578, 48.5053415884], [3.2603306141, 48.5082002452], [3.2594025506, 48.5091576396], [3.2585505522, 48.5104468089], [3.2591947008, 48.5106586083], [3.2598592744, 48.5108928493], [3.2617184755, 48.5120348451], [3.2641412839, 48.5135003106], [3.2644126615, 48.5136157539], [3.2646716684, 48.513694341]]]}";48.5085140117, 3.29926478325
77448;Sept-Sorts;11;77;452.0;441.0;3.22;20.0;8.0;169.384928717;3.0;0.0;184.502984272;169.384928717;5.03935185185;10.0787037037;132.562118126;170.0;;23015.8064516;;367.527289359;337.865874303;269.806521;315.755600815;36.8228105906;235.66598778;81.0;1.0;13.0;8.0;56.0;24.0;3.0;30.0;16.0;"{""type"": ""Polygon"", ""coordinates"": [[[3.1170546223, 48.9362675496], [3.1173928267, 48.9361305319], [3.1182230059, 48.9332493931], [3.1182197652, 48.9330245816], [3.116222981, 48.9318242244], [3.1029716359, 48.9304721644], [3.093688874, 48.9308907431], [3.0938998677, 48.9313393089], [3.093902922, 48.9315191585], [3.0940410138, 48.93165304], [3.0940471218, 48.9320118399], [3.095705953, 48.9419419049], [3.0984013645, 48.9466203161], [3.0992428669, 48.9504656973], [3.0992444896, 48.9506005826], [3.1014959933, 48.9506220781], [3.1018372388, 48.950575028], [3.1021755763, 48.950438055], [3.1027867986, 48.9502091244], [3.1040898731, 48.9497970453], [3.1045676415, 48.9497489695], [3.1069555673, 48.9497333743], [3.1087275499, 48.9496319642], [3.1104281491, 48.9493516438], [3.1115171746, 48.9491195297], [3.1120587118, 48.9488915155], [3.1169975069, 48.9460730533], [3.1170263986, 48.9431378747], [3.1154183912, 48.9407420287], [3.1160419654, 48.936948372], [3.116240448, 48.936587578], [3.1169181272, 48.9362685821], [3.1170546223, 48.9362675496]]]}";48.9397120634, 3.1058851615
77505;Villemareuil;11;77;408.0;390.0;10.67;29.0;6.0;136.0;3.0;3.0;138.0;136.0;0.0;2.0;123.0;137.0;;23966.1111111;;47.1517533067;31.1604776258;68.01177;267.0;21.0;215.0;28.0;7.0;0.0;5.0;14.0;1.0;2.0;7.0;0.0;"{""type"": ""Polygon"", ""coordinates"": [[[2.9968309206, 48.9299201507], [2.9969646847, 48.929695339], [3.0000791541, 48.9268914781], [3.0010235289, 48.9260776402], [3.0130248332, 48.9155222243], [3.0150519805, 48.9141622856], [3.0129817064, 48.9121967135], [3.0122775483, 48.9115268273], [3.0096534817, 48.9089803149], [3.0022670816, 48.901786434], [3.0000436483, 48.8995526317], [2.9998376832, 48.899418638], [2.9992320545, 48.9000957978], [2.9945897829, 48.9048852616], [2.9923524438, 48.9057961114], [2.9905870878, 48.9064353741], [2.9848080384, 48.9075993478], [2.979395671, 48.9054258783], [2.977403169, 48.9041791147], [2.9755572206, 48.9047731775], [2.9744029285, 48.9052288721], [2.9721651974, 48.9061843085], [2.9706724974, 48.90668665], [2.9670431627, 48.9075885833], [2.9680349683, 48.9120034052], [2.9650296569, 48.9135556136], [2.9648970395, 48.9139602482], [2.964900981, 48.9141850679], [2.9642986032, 48.9151767885], [2.9640308961, 48.9155831798], [2.9618272273, 48.9194592558], [2.960938405, 48.9237772531], [2.9636252261, 48.9259651114], [2.9654147601, 48.9274026644], [2.9660367022, 48.927983766], [2.9660366729, 48.9280287291], [2.9649979469, 48.9323035153], [2.9646078883, 48.9338780018], [2.9645396121, 48.9339229445], [2.9599621658, 48.9333181008], [2.9574346998, 48.9329269517], [2.9573211939, 48.9348594159], [2.9573390869, 48.9363422957], [2.9574909368, 48.9375995082], [2.9576274375, 48.9375995565], [2.9580343569, 48.937417151], [2.9620570684, 48.9373510478], [2.9644509203, 48.9378778456], [2.9660258593, 48.9383189368], [2.9694767036, 48.9405473147], [2.9694793018, 48.9407721283], [2.9692115301, 48.941133559], [2.9707851688, 48.9417067759], [2.9709204398, 48.9414837945], [2.9820968157, 48.936863824], [2.9962904284, 48.9303275002], [2.9968309206, 48.9299201507]]]}";48.9202545624, 2.98450155964
77485;Le Vaudoué;11;77;763.0;744.0;17.16;36.0;30.0;305.398956975;2.0;4.0;435.6924107;305.398956975;111.250564334;19.0428893905;273.565840939;303.0;;27007.5;;89.2940426317;57.6313579737;84.317721;504.355932203;30.8383311604;361.106910039;69.0;6.0;3.0;9.0;40.0;11.0;11.0;13.0;1.0;"{""type"": ""Polygon"", ""coordinates"": [[[2.5211789029, 48.3222450918], [2.5205838763, 48.3256625523], [2.5196574119, 48.3268005513], [2.5176307665, 48.3291738876], [2.514338062, 48.3325946769], [2.5102983073, 48.3321398749], [2.5034284846, 48.3313204089], [2.491207446, 48.3305145603], [2.4893177225, 48.3297533544], [2.4885105715, 48.3303382921], [2.48542357, 48.3351528438], [2.4836817542, 48.3393901532], [2.4839579995, 48.3417720169], [2.4852401187, 48.3417703983], [2.487199498, 48.3417923935], [2.4915904804, 48.3457628825], [2.4937436098, 48.3478279541], [2.497522784, 48.3523615037], [2.4981089707, 48.3534571374], [2.5063383739, 48.3603079009], [2.5184327373, 48.3659988097], [2.5278377062, 48.3701194902], [2.5404645922, 48.3725713129], [2.5414766038, 48.3726589042], [2.5442467332, 48.3725985133], [2.5458620914, 48.3725615289], [2.5486944337, 48.3723312303], [2.5551011069, 48.3714656561], [2.5553028592, 48.37124059], [2.554828849, 48.3709266162], [2.552801135, 48.3700768671], [2.5512455169, 48.3691353026], [2.5488055128, 48.3663072852], [2.5455520601, 48.3624927205], [2.5454818964, 48.3618626603], [2.5455471182, 48.3611890337], [2.5465226848, 48.3523216792], [2.548436997, 48.3420686833], [2.5486717043, 48.3406660221], [2.5484288994, 48.3398661489], [2.5456233944, 48.3342186841], [2.5429219361, 48.3303322875], [2.5421143968, 48.3283920628], [2.5402810882, 48.3288213257], [2.5356181567, 48.3297325457], [2.5317838606, 48.3280268642], [2.529734382, 48.3209270893], [2.5261424902, 48.3210090387], [2.5231306909, 48.321387429], [2.5227300857, 48.3224223035], [2.5211789029, 48.3222450918]]]}";48.3471447224, 2.52209908068
77461;Thénisy;11;77;288.0;277.0;5.37;14.0;14.0;115.0;2.0;1.0;144.0;115.0;19.0;10.0;103.0;118.0;;23476.875;;29.8046478483;17.0544352359;21.377458;182.0;11.0;150.0;26.0;6.0;4.0;4.0;10.0;2.0;2.0;5.0;0.0;"{""type"": ""Polygon"", ""coordinates"": [[[3.1571828189, 48.477871569], [3.159149855, 48.478217098], [3.1603036029, 48.4785241121], [3.1628133902, 48.4832715228], [3.1631767528, 48.4891580282], [3.1626619921, 48.4942405714], [3.1617650207, 48.497438962], [3.161504372, 48.4980699328], [3.1619138357, 48.4982915754], [3.1633506074, 48.4993610256], [3.1675135549, 48.5016689833], [3.17058016, 48.5030859758], [3.1741337333, 48.5031150057], [3.1779265489, 48.5026362015], [3.186548868, 48.5016739071], [3.1872799707, 48.5017078411], [3.1864862186, 48.5008049983], [3.1881030799, 48.4990860238], [3.1926052922, 48.4983834236], [3.1964708112, 48.4982979299], [3.1981942554, 48.4991029041], [3.1993503826, 48.4994985909], [3.1998040644, 48.4988456224], [3.1999886569, 48.49720175], [3.199540886, 48.4933531237], [3.1981664638, 48.4903093778], [3.1871665077, 48.4831798683], [3.1862791882, 48.4829041845], [3.1826883718, 48.4818923069], [3.181723649, 48.4819153774], [3.1813871865, 48.482052632], [3.1755389521, 48.4820938051], [3.1713328021, 48.4806920622], [3.1652698523, 48.47781561], [3.1648186999, 48.4776291182], [3.163396005, 48.4774232743], [3.1584516797, 48.4768740152], [3.1571828189, 48.477871569]]]}";48.4915120296, 3.17813365585
